ID,Start Date,Start Time,offensegroup,OFFENSE
12651,07/07/2022,14:58:00,violent,assault w/dangerous weapon
12652,04/07/2022,02:00:00,violent,robbery
12653,04/07/2022,02:59:00,violent,assault w/dangerous weapon
12654,04/07/2022,02:59:00,violent,robbery
12655,05/27/2022,21:34:00,property,theft/other
12656,05/27/2022,22:49:00,property,theft/other
12657,05/26/2022,20:26:00,property,motor vehicle theft
12658,06/02/2022,13:20:00,property,theft/other
12659,06/02/2022,15:57:00,property,theft f/auto
12660,06/01/2022,19:00:00,property,theft f/auto
12661,06/07/2022,18:30:00,property,theft/other
12662,06/14/2022,17:30:00,property,theft/other
12663,06/14/2022,22:38:00,property,motor vehicle theft
12664,06/14/2022,22:15:00,property,motor vehicle theft
12665,06/15/2022,00:17:00,property,theft/other
12666,06/15/2022,01:40:00,property,theft f/auto
12667,04/20/2022,05:50:00,property,theft/other
12668,04/19/2022,12:00:00,property,theft f/auto
12669,04/19/2022,19:00:00,property,theft f/auto
12670,04/20/2022,06:56:00,property,theft/other
12671,04/26/2022,05:30:00,property,theft/other
12672,04/26/2022,11:41:00,property,theft f/auto
12673,07/07/2022,10:50:00,property,theft/other
12674,04/06/2022,20:32:00,property,theft/other
12675,04/06/2022,21:00:00,property,theft/other
12676,04/06/2022,11:30:00,property,theft f/auto
12677,04/05/2022,18:00:00,property,theft f/auto
12678,04/05/2022,20:45:00,property,motor vehicle theft
12679,06/02/2022,15:35:00,property,theft/other
12680,06/02/2022,16:18:00,property,theft/other
12681,06/20/2022,16:56:00,violent,robbery
12682,06/20/2022,18:27:00,violent,robbery
12683,06/21/2022,00:21:00,violent,robbery
12684,05/02/2022,12:35:00,violent,robbery
12685,04/13/2022,22:16:00,violent,robbery
12686,06/02/2022,16:48:00,property,burglary
12687,12/12/2021,14:00:00,property,theft/other
12688,06/08/2022,09:51:00,property,theft/other
12689,06/08/2022,10:00:00,property,theft/other
12690,06/04/2022,08:20:00,property,theft f/auto
12691,06/07/2022,19:30:00,property,theft f/auto
12692,06/06/2022,17:00:00,property,theft f/auto
12693,06/20/2022,07:00:00,property,theft f/auto
12694,06/19/2022,17:30:00,property,theft f/auto
12695,06/20/2022,19:21:00,property,motor vehicle theft
12696,06/20/2022,21:40:00,property,theft/other
12697,06/20/2022,12:00:00,property,motor vehicle theft
12698,06/25/2022,01:15:00,property,theft f/auto
12699,04/21/2022,06:59:00,property,theft/other
12700,04/26/2022,16:00:00,property,theft/other
12701,05/01/2022,19:00:00,property,theft/other
12702,05/02/2022,16:10:00,property,theft/other
12703,04/21/2022,10:52:00,property,theft/other
12704,05/02/2022,17:48:00,property,theft/other
12705,04/06/2022,23:08:00,property,theft f/auto
12706,04/13/2022,16:47:00,property,theft/other
12707,04/13/2022,17:25:00,property,theft/other
12708,04/13/2022,16:40:00,property,theft f/auto
12709,04/13/2022,17:25:00,property,theft/other
12710,04/09/2022,22:00:00,property,theft/other
12711,04/13/2022,21:43:00,property,theft f/auto
12712,06/07/2022,12:26:00,property,theft/other
12713,06/08/2022,11:31:00,property,motor vehicle theft
12714,04/26/2022,00:12:00,violent,assault w/dangerous weapon
12715,05/09/2022,08:50:00,violent,assault w/dangerous weapon
12716,05/09/2022,09:46:00,violent,robbery
12717,04/27/2022,00:56:00,violent,homicide
12718,04/27/2022,01:45:00,violent,robbery
12719,06/14/2022,12:30:00,property,theft/other
12720,06/14/2022,12:00:00,property,motor vehicle theft
12721,06/14/2022,14:15:00,property,theft/other
12722,06/14/2022,16:41:00,property,theft/other
12723,04/15/2022,17:00:00,property,theft f/auto
12724,04/18/2022,12:00:00,property,theft f/auto
12725,04/25/2022,16:00:00,property,motor vehicle theft
12726,04/24/2022,23:00:00,property,theft f/auto
12727,04/30/2022,23:00:00,property,theft f/auto
12728,05/07/2022,14:00:00,property,motor vehicle theft
12729,05/08/2022,11:58:00,property,theft/other
12730,05/06/2022,19:00:00,property,theft/other
12731,05/08/2022,09:00:00,property,theft/other
12732,05/08/2022,11:57:00,property,theft/other
12733,05/09/2022,12:32:00,property,theft/other
12734,04/19/2022,17:30:00,property,theft/other
12735,04/20/2022,10:30:00,property,theft f/auto
12736,04/19/2022,21:00:00,property,theft f/auto
12737,04/20/2022,16:45:00,property,theft/other
12738,04/27/2022,01:00:00,property,motor vehicle theft
12739,06/20/2022,12:01:00,property,theft/other
12740,06/17/2022,12:00:00,property,burglary
12741,05/01/2022,21:30:00,violent,sex abuse
12742,05/15/2022,12:40:00,violent,assault w/dangerous weapon
12743,05/20/2022,11:00:00,violent,robbery
12744,06/20/2022,00:05:00,property,theft f/auto
12745,06/20/2022,14:44:00,property,burglary
12746,06/19/2022,15:00:00,property,theft f/auto
12747,06/25/2022,20:02:00,property,motor vehicle theft
12748,06/24/2022,19:30:00,property,theft/other
12749,04/25/2022,12:30:00,property,theft f/auto
12750,05/01/2022,23:18:00,property,motor vehicle theft
12751,05/02/2022,06:45:00,property,theft f/auto
12752,04/29/2022,11:30:00,property,burglary
12753,05/01/2022,15:12:00,property,theft/other
12754,04/25/2022,09:55:00,property,theft f/auto
12755,05/15/2022,09:00:00,property,motor vehicle theft
12756,05/15/2022,02:30:00,property,burglary
12757,05/12/2022,18:00:00,property,motor vehicle theft
12758,05/21/2022,14:14:00,property,theft/other
12759,05/21/2022,13:46:00,property,theft f/auto
12760,01/31/2022,12:00:00,property,theft/other
12761,04/05/2022,09:30:00,property,theft/other
12762,04/06/2022,13:10:00,property,theft/other
12763,04/06/2022,16:49:00,property,theft/other
12764,06/25/2022,22:34:00,property,theft/other
12765,06/26/2022,00:40:00,violent,homicide
12766,05/08/2022,23:10:00,violent,homicide
12767,04/13/2022,07:00:00,violent,sex abuse
12768,04/13/2022,12:06:00,violent,robbery
12769,06/24/2022,20:00:00,property,theft f/auto
12770,06/25/2022,23:45:00,property,theft f/auto
12771,07/01/2022,13:26:00,property,theft/other
12772,05/02/2022,12:30:00,property,theft/other
12773,05/08/2022,16:20:00,property,theft/other
12774,05/02/2022,15:51:00,property,theft/other
12775,04/30/2022,00:00:00,property,burglary
12776,05/07/2022,21:05:00,property,theft f/auto
12777,05/08/2022,18:15:00,property,theft f/auto
12778,05/07/2022,19:00:00,property,motor vehicle theft
12779,05/08/2022,02:45:00,property,theft f/auto
12780,05/14/2022,13:00:00,property,theft f/auto
12781,05/14/2022,16:14:00,property,theft/other
12782,05/21/2022,13:00:00,property,theft f/auto
12783,05/18/2022,16:52:00,property,theft/other
12784,05/21/2022,16:28:00,property,theft/other
12785,05/20/2022,07:40:00,property,theft/other
12786,05/21/2022,17:45:00,property,theft/other
12787,05/20/2022,15:00:00,property,motor vehicle theft
12788,05/21/2022,11:00:00,property,theft f/auto
12789,03/20/2022,22:00:00,property,theft f/auto
12790,05/26/2022,20:20:00,property,theft f/auto
12791,05/27/2022,08:23:00,property,burglary
12792,04/13/2022,07:26:00,property,theft f/auto
12793,04/11/2022,18:17:00,property,theft f/auto
12794,04/11/2022,18:00:00,property,theft/other
12795,04/13/2022,07:50:00,property,theft/other
12796,04/11/2022,18:45:00,property,theft/other
12797,04/13/2022,12:46:00,property,theft/other
12798,06/30/2022,07:00:00,property,theft/other
12799,07/01/2022,20:30:00,property,theft f/auto
12800,07/01/2022,22:00:00,property,theft f/auto
12801,07/02/2022,02:13:00,violent,robbery
12802,05/14/2022,22:26:00,violent,robbery
12803,05/21/2022,03:44:00,violent,assault w/dangerous weapon
12804,05/27/2022,10:00:00,violent,assault w/dangerous weapon
12805,05/27/2022,12:25:00,violent,robbery
12806,05/29/2022,18:30:00,violent,assault w/dangerous weapon
12807,07/07/2022,22:19:00,violent,robbery
12808,07/07/2022,14:30:00,property,theft f/auto
12809,07/07/2022,16:54:00,property,motor vehicle theft
12810,07/07/2022,17:30:00,property,theft f/auto
12811,07/07/2022,20:03:00,property,theft/other
12812,05/14/2022,16:15:00,property,theft/other
12813,05/14/2022,23:53:00,property,theft/other
12814,05/14/2022,22:41:00,property,motor vehicle theft
12815,05/14/2022,23:55:00,property,theft f/auto
12816,05/15/2022,02:31:00,property,theft/other
12817,05/20/2022,21:30:00,property,theft f/auto
12818,05/27/2022,12:35:00,property,theft f/auto
12819,05/26/2022,17:00:00,property,theft f/auto
12820,05/27/2022,13:06:00,property,motor vehicle theft
12821,05/31/2022,21:55:00,property,theft/other
12822,06/01/2022,16:02:00,property,motor vehicle theft
12823,06/01/2022,15:50:00,property,theft/other
12824,06/01/2022,12:00:00,property,theft f/auto
12825,04/19/2022,22:00:00,property,theft f/auto
12826,04/20/2022,09:07:00,property,theft/other
12827,04/20/2022,10:28:00,property,theft f/auto
12828,04/16/2022,09:30:00,property,theft f/auto
12829,04/20/2022,01:00:00,property,theft f/auto
12830,04/20/2022,08:31:00,property,theft/other
12831,04/22/2022,22:30:00,property,theft f/auto
12832,04/25/2022,17:20:00,property,theft f/auto
12833,04/26/2022,17:45:00,property,theft/other
12834,04/25/2022,12:00:00,property,theft f/auto
12835,04/26/2022,18:00:00,property,motor vehicle theft
12836,07/07/2022,22:20:00,property,theft/other
12837,04/05/2022,22:30:00,property,theft/other
12838,04/06/2022,10:00:00,property,theft f/auto
12839,05/03/2022,08:30:00,violent,robbery
12840,04/07/2022,12:35:00,property,theft/other
12841,04/07/2022,13:16:00,property,theft/other
12842,04/06/2022,22:00:00,property,theft f/auto
12843,04/07/2022,14:02:00,property,theft f/auto
12844,04/07/2022,00:00:00,property,theft/other
12845,05/21/2022,04:19:00,property,theft/other
12846,05/26/2022,15:00:00,property,theft f/auto
12847,06/07/2022,15:04:00,property,theft f/auto
12848,06/06/2022,16:30:00,property,theft f/auto
12849,06/07/2022,17:14:00,property,theft/other
12850,06/07/2022,18:48:00,property,theft/other
12851,04/26/2022,19:16:00,property,theft/other
12852,04/15/2022,12:25:00,property,theft f/auto
12853,05/02/2022,19:00:00,property,motor vehicle theft
12854,05/01/2022,00:40:00,property,theft/other
12855,05/03/2022,08:05:00,property,theft f/auto
12856,04/29/2022,18:00:00,property,theft/other
12857,04/30/2022,19:52:00,property,theft/other
12858,04/02/2022,16:11:00,property,theft f/auto
12859,04/14/2022,06:30:00,property,theft/other
12860,05/03/2022,10:15:00,violent,assault w/dangerous weapon
12861,04/21/2022,00:50:00,violent,assault w/dangerous weapon
12862,04/14/2022,08:00:00,property,theft/other
12863,05/26/2022,22:10:00,property,theft f/auto
12864,05/26/2022,17:30:00,property,motor vehicle theft
12865,05/27/2022,04:21:00,property,theft/other
12866,05/27/2022,11:00:00,property,theft f/auto
12867,05/28/2022,21:42:00,property,theft/other
12868,05/31/2022,21:33:00,property,theft/other
12869,06/05/2022,01:00:00,property,theft f/auto
12870,06/13/2022,16:42:00,property,theft/other
12871,06/13/2022,11:15:00,property,theft f/auto
12872,06/12/2022,19:00:00,property,theft f/auto
12873,06/13/2022,20:00:00,property,theft/other
12874,06/13/2022,20:42:00,property,theft/other
12875,06/18/2022,17:00:00,property,theft f/auto
12876,05/03/2022,09:30:00,property,theft f/auto
12877,05/09/2022,15:20:00,property,theft f/auto
12878,05/09/2022,17:25:00,property,motor vehicle theft
12879,05/05/2022,15:30:00,property,theft f/auto
12880,05/09/2022,19:06:00,property,theft/other
12881,05/09/2022,18:54:00,property,theft/other
12882,04/20/2022,19:33:00,property,theft/other
12883,04/20/2022,21:39:00,property,motor vehicle theft
12884,04/20/2022,23:41:00,property,theft/other
12885,04/20/2022,21:00:00,property,theft f/auto
12886,04/27/2022,15:45:00,violent,robbery
12887,04/20/2022,17:55:00,property,theft/other
12888,04/14/2022,10:30:00,property,theft/other
12889,06/01/2022,15:47:00,property,theft/other
12890,06/01/2022,15:52:00,property,theft/other
12891,05/02/2022,00:00:00,property,theft/other
12892,06/07/2022,12:02:00,property,theft f/auto
12893,06/07/2022,12:48:00,property,theft/other
12894,05/15/2022,11:00:00,property,theft f/auto
12895,06/17/2022,03:00:00,property,theft f/auto
12896,06/19/2022,16:30:00,property,motor vehicle theft
12897,06/19/2022,19:15:00,property,motor vehicle theft
12898,06/19/2022,20:50:00,property,motor vehicle theft
12899,06/25/2022,03:52:00,property,theft f/auto
12900,06/24/2022,13:30:00,property,theft/other
12901,06/23/2022,03:00:00,property,theft f/auto
12902,05/14/2022,18:00:00,property,theft f/auto
12903,05/15/2022,14:45:00,property,theft f/auto
12904,04/08/2022,14:00:00,property,theft/other
12905,05/14/2022,19:00:00,property,theft f/auto
12906,05/14/2022,23:00:00,property,theft f/auto
12907,04/29/2022,20:58:00,property,theft/other
12908,05/21/2022,18:27:00,property,theft/other
12909,04/27/2022,12:10:00,property,theft/other
12910,04/27/2022,14:50:00,property,theft/other
12911,05/03/2022,20:24:00,violent,assault w/dangerous weapon
12912,06/25/2022,11:53:00,violent,assault w/dangerous weapon
12913,05/21/2022,19:57:00,violent,robbery
12914,05/22/2022,00:20:00,violent,robbery
12915,05/27/2022,15:08:00,violent,robbery
12916,05/04/2022,02:58:00,violent,homicide
12917,05/10/2022,12:56:00,violent,homicide
12918,05/03/2022,17:00:00,property,theft/other
12919,05/03/2022,19:45:00,property,theft/other
12920,06/06/2022,17:00:00,property,theft/other
12921,06/13/2022,09:19:00,property,theft/other
12922,06/13/2022,07:45:00,property,theft/other
12923,06/25/2022,08:44:00,property,motor vehicle theft
12924,06/23/2022,15:30:00,property,motor vehicle theft
12925,06/25/2022,09:00:00,property,theft f/auto
12926,06/25/2022,10:45:00,property,theft/other
12927,07/01/2022,00:01:00,property,theft f/auto
12928,07/01/2022,05:04:00,property,motor vehicle theft
12929,07/01/2022,06:18:00,property,motor vehicle theft
12930,05/22/2022,02:00:00,property,theft f/auto
12931,05/04/2022,00:08:00,property,motor vehicle theft
12932,05/10/2022,11:20:00,property,theft f/auto
12933,05/10/2022,10:50:00,property,theft f/auto
12934,07/20/2022,02:10:00,violent,assault w/dangerous weapon
12935,08/18/2022,06:30:00,violent,robbery
12936,09/04/2022,04:36:00,violent,assault w/dangerous weapon
12937,05/10/2022,14:50:00,property,theft/other
12938,05/03/2022,02:30:00,property,theft/other
12939,05/10/2022,14:00:00,property,motor vehicle theft
12940,05/09/2022,13:00:00,property,theft f/auto
12941,07/15/2022,18:00:00,property,burglary
12942,07/19/2022,22:00:00,property,theft/other
12943,07/19/2022,20:15:00,property,theft f/auto
12944,07/20/2022,01:30:00,property,theft f/auto
12945,07/20/2022,07:14:00,property,burglary
12946,07/22/2022,15:00:00,property,burglary
12947,08/16/2022,22:00:00,property,theft/other
12948,08/17/2022,12:00:00,property,theft/other
12949,08/17/2022,18:00:00,property,theft f/auto
12950,08/18/2022,02:30:00,property,burglary
12951,09/04/2022,05:19:00,property,theft f/auto
12952,09/03/2022,16:07:00,property,theft/other
12953,09/04/2022,06:00:00,property,motor vehicle theft
12954,09/07/2022,18:00:00,property,theft f/auto
12955,09/09/2022,13:47:00,property,theft f/auto
12956,09/04/2022,15:00:00,property,theft f/auto
12957,09/24/2022,18:15:00,property,theft/other
12958,09/25/2022,22:00:00,property,theft f/auto
12959,07/25/2022,02:00:00,violent,sex abuse
12960,09/24/2022,16:00:00,property,theft f/auto
12961,09/24/2022,22:00:00,property,theft f/auto
12962,07/24/2022,07:30:00,property,theft/other
12963,07/21/2022,15:00:00,property,motor vehicle theft
12964,07/25/2022,12:43:00,property,theft/other
12965,07/27/2022,05:59:00,property,motor vehicle theft
12966,08/04/2022,19:00:00,property,theft f/auto
12967,08/23/2022,14:49:00,property,motor vehicle theft
12968,08/16/2022,13:25:00,property,theft/other
12969,08/28/2022,15:45:00,property,theft/other
12970,08/28/2022,16:00:00,property,theft/other
12971,08/28/2022,16:33:00,property,motor vehicle theft
12972,08/15/2022,17:00:00,property,theft/other
12973,09/09/2022,16:45:00,property,motor vehicle theft
12974,09/09/2022,19:46:00,property,theft/other
12975,09/08/2022,07:00:00,property,motor vehicle theft
12976,09/15/2022,03:36:00,property,theft/other
12977,09/15/2022,06:35:00,property,theft/other
12978,10/01/2022,22:30:00,property,motor vehicle theft
12979,09/22/2022,23:00:00,property,theft/other
12980,10/01/2022,12:00:00,property,motor vehicle theft
12981,10/02/2022,15:28:00,property,theft/other
12982,08/14/2022,04:00:00,violent,sex abuse
12983,08/28/2022,21:02:00,violent,assault w/dangerous weapon
12984,09/24/2022,09:08:00,violent,assault w/dangerous weapon
12985,10/02/2022,14:15:00,property,theft/other
12986,08/14/2022,11:50:00,property,motor vehicle theft
12987,08/14/2022,13:40:00,property,theft f/auto
12988,08/13/2022,22:00:00,property,theft/other
12989,08/28/2022,16:50:00,property,theft/other
12990,08/28/2022,17:35:00,property,theft/other
12991,08/28/2022,18:05:00,property,theft/other
12992,08/28/2022,19:06:00,property,theft f/auto
12993,08/28/2022,14:12:00,property,theft/other
12994,09/03/2022,16:40:00,property,theft f/auto
12995,09/13/2022,08:30:00,property,theft/other
12996,09/08/2022,10:30:00,property,theft/other
12997,09/14/2022,15:00:00,property,theft/other
12998,09/23/2022,19:00:00,property,motor vehicle theft
12999,09/24/2022,11:48:00,property,theft f/auto
13000,09/10/2022,12:34:00,property,theft/other
13001,06/10/2022,16:00:00,property,motor vehicle theft
13002,07/14/2022,04:59:00,property,burglary
13003,07/13/2022,07:11:00,property,theft/other
13004,07/13/2022,19:00:00,property,motor vehicle theft
13005,07/30/2022,01:00:00,violent,robbery
13006,09/03/2022,21:18:00,violent,assault w/dangerous weapon
13007,09/25/2022,18:27:00,violent,assault w/dangerous weapon
13008,07/19/2022,19:30:00,violent,assault w/dangerous weapon
13009,07/18/2022,19:07:00,violent,robbery
13010,07/19/2022,14:25:00,property,theft/other
13011,07/17/2022,10:00:00,property,theft/other
13012,07/30/2022,10:26:00,property,theft/other
