ID,Start Date,Start Time,Year,Offense Group,offense,Max Temp (f),Min Temp (f),Avg Temp (f),Total Precipitation (in),Day Condition
26588,02/07/2023,15:15:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26589,02/07/2023,15:24:00,2023,violent,assault w/dangerous weapon,57.0,35.8,46.4,0.0,Overcast
26590,02/07/2023,15:26:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26591,02/07/2023,15:28:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26592,02/07/2023,15:30:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26593,02/07/2023,15:34:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26594,02/07/2023,15:40:00,2023,violent,robbery,57.0,35.8,46.4,0.0,Overcast
26595,02/07/2023,15:42:00,2023,violent,robbery,57.0,35.8,46.4,0.0,Overcast
26596,02/07/2023,15:44:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26597,02/07/2023,15:52:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26598,02/07/2023,15:55:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26599,02/07/2023,15:59:00,2023,violent,robbery,57.0,35.8,46.4,0.0,Overcast
26600,02/07/2023,16:00:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26601,02/07/2023,16:04:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26602,02/07/2023,16:05:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26603,02/07/2023,16:20:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26604,02/07/2023,16:24:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26605,02/07/2023,16:30:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26606,02/07/2023,16:38:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26607,02/07/2023,17:17:00,2023,violent,assault w/dangerous weapon,57.0,35.8,46.4,0.0,Overcast
26608,02/07/2023,17:19:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26609,02/07/2023,17:30:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26610,02/07/2023,17:34:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26611,02/07/2023,18:00:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26612,02/07/2023,18:00:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26613,02/07/2023,18:05:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26614,02/07/2023,18:10:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26615,02/07/2023,18:15:00,2023,violent,assault w/dangerous weapon,57.0,35.8,46.4,0.0,Overcast
26616,02/07/2023,18:22:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26617,02/07/2023,18:29:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26618,02/07/2023,18:33:00,2023,violent,assault w/dangerous weapon,57.0,35.8,46.4,0.0,Overcast
26619,02/07/2023,18:36:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26620,02/07/2023,18:55:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26621,02/07/2023,19:00:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26622,02/07/2023,19:00:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26623,02/07/2023,19:02:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26624,02/07/2023,19:15:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26625,02/07/2023,19:29:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26626,02/07/2023,19:30:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26627,02/07/2023,19:30:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26628,02/07/2023,20:00:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26629,02/07/2023,20:00:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26630,02/07/2023,20:02:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26631,02/07/2023,20:38:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26632,02/07/2023,20:58:00,2023,violent,robbery,57.0,35.8,46.4,0.0,Overcast
26633,02/07/2023,21:00:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26634,02/07/2023,21:09:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26635,02/07/2023,21:30:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26636,02/07/2023,21:31:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26637,02/07/2023,21:34:00,2023,violent,robbery,57.0,35.8,46.4,0.0,Overcast
26638,02/07/2023,21:40:00,2023,violent,robbery,57.0,35.8,46.4,0.0,Overcast
26639,02/07/2023,22:00:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26640,02/07/2023,22:13:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26641,02/07/2023,22:15:00,2023,violent,robbery,57.0,35.8,46.4,0.0,Overcast
26642,02/07/2023,22:21:00,2023,property,motor vehicle theft,57.0,35.8,46.4,0.0,Overcast
26643,02/07/2023,22:26:00,2023,violent,robbery,57.0,35.8,46.4,0.0,Overcast
26644,02/07/2023,22:30:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26645,02/07/2023,22:50:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26646,02/07/2023,23:33:00,2023,property,theft/other,57.0,35.8,46.4,0.0,Overcast
26647,02/07/2023,23:40:00,2023,property,theft f/auto,57.0,35.8,46.4,0.0,Overcast
26648,02/08/2023,00:00:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26649,02/08/2023,00:58:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26650,02/08/2023,01:24:00,2023,property,burglary,66.7,46.0,56.8,0.0,Overcast
26651,02/08/2023,03:13:00,2023,violent,assault w/dangerous weapon,66.7,46.0,56.8,0.0,Overcast
26652,02/08/2023,06:00:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26653,02/08/2023,06:00:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26654,02/08/2023,06:14:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26655,02/08/2023,06:53:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26656,02/08/2023,06:55:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26657,02/08/2023,06:58:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26658,02/08/2023,09:00:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26659,02/08/2023,10:00:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26660,02/08/2023,10:00:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26661,02/08/2023,10:20:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26662,02/08/2023,10:40:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26663,02/08/2023,10:40:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26664,02/08/2023,11:02:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26665,02/08/2023,11:36:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26666,02/08/2023,12:00:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26667,02/08/2023,12:00:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26668,02/08/2023,12:21:00,2023,violent,robbery,66.7,46.0,56.8,0.0,Overcast
26669,02/08/2023,12:50:00,2023,violent,robbery,66.7,46.0,56.8,0.0,Overcast
26670,02/08/2023,12:52:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26671,02/08/2023,13:27:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26672,02/08/2023,13:30:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26673,02/08/2023,13:30:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26674,02/08/2023,13:45:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26675,02/08/2023,13:50:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26676,02/08/2023,13:50:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26677,02/08/2023,14:00:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26678,02/08/2023,14:02:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26679,02/08/2023,14:05:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26680,02/08/2023,14:09:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26681,02/08/2023,14:19:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26682,02/08/2023,14:25:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26683,02/08/2023,14:33:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26684,02/08/2023,15:20:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26685,02/08/2023,15:30:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26686,02/08/2023,15:54:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26687,02/08/2023,16:00:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26688,02/08/2023,16:00:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26689,02/08/2023,16:00:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26690,02/08/2023,16:18:00,2023,violent,robbery,66.7,46.0,56.8,0.0,Overcast
26691,02/08/2023,16:24:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26692,02/08/2023,16:30:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26693,02/08/2023,16:31:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26694,02/08/2023,17:40:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26695,02/08/2023,17:43:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26696,02/08/2023,18:00:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26697,02/08/2023,18:00:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26698,02/08/2023,18:00:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26699,02/08/2023,18:02:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26700,02/08/2023,18:36:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26701,02/08/2023,18:42:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26702,02/08/2023,18:44:00,2023,violent,assault w/dangerous weapon,66.7,46.0,56.8,0.0,Overcast
26703,02/08/2023,18:55:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26704,02/08/2023,19:00:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26705,02/08/2023,19:04:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26706,02/08/2023,19:16:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26707,02/08/2023,19:22:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26708,02/08/2023,19:38:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26709,02/08/2023,20:00:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26710,02/08/2023,20:00:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26711,02/08/2023,20:13:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26712,02/08/2023,20:13:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26713,02/08/2023,20:15:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26714,02/08/2023,20:19:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26715,02/08/2023,20:30:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26716,02/08/2023,21:00:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26717,02/08/2023,22:00:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26718,02/08/2023,22:01:00,2023,property,motor vehicle theft,66.7,46.0,56.8,0.0,Overcast
26719,02/08/2023,22:05:00,2023,property,theft/other,66.7,46.0,56.8,0.0,Overcast
26720,02/08/2023,22:30:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26721,02/08/2023,23:00:00,2023,property,theft f/auto,66.7,46.0,56.8,0.0,Overcast
26722,02/08/2023,23:00:00,2023,property,burglary,66.7,46.0,56.8,0.0,Overcast
26723,02/08/2023,23:32:00,2023,violent,assault w/dangerous weapon,66.7,46.0,56.8,0.0,Overcast
26724,02/09/2023,00:00:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26725,02/09/2023,00:00:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26726,02/09/2023,00:00:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26727,02/09/2023,00:05:00,2023,violent,robbery,62.4,43.3,53.2,0.01,Light drizzle
26728,02/09/2023,00:20:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26729,02/09/2023,00:24:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26730,02/09/2023,00:32:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26731,02/09/2023,00:53:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26732,02/09/2023,01:02:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26733,02/09/2023,01:45:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26734,02/09/2023,01:58:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26735,02/09/2023,02:01:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26736,02/09/2023,04:05:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26737,02/09/2023,04:15:00,2023,property,burglary,62.4,43.3,53.2,0.01,Light drizzle
26738,02/09/2023,04:51:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26739,02/09/2023,04:53:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26740,02/09/2023,05:05:00,2023,violent,robbery,62.4,43.3,53.2,0.01,Light drizzle
26741,02/09/2023,05:08:00,2023,violent,robbery,62.4,43.3,53.2,0.01,Light drizzle
26742,02/09/2023,05:10:00,2023,violent,robbery,62.4,43.3,53.2,0.01,Light drizzle
26743,02/09/2023,05:15:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26744,02/09/2023,05:19:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26745,02/09/2023,06:00:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26746,02/09/2023,06:00:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26747,02/09/2023,06:53:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26748,02/09/2023,07:10:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26749,02/09/2023,08:00:00,2023,violent,sex abuse,62.4,43.3,53.2,0.01,Light drizzle
26750,02/09/2023,08:23:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26751,02/09/2023,08:30:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26752,02/09/2023,08:45:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26753,02/09/2023,09:00:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26754,02/09/2023,09:10:00,2023,property,burglary,62.4,43.3,53.2,0.01,Light drizzle
26755,02/09/2023,09:55:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26756,02/09/2023,10:18:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26757,02/09/2023,10:21:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26758,02/09/2023,10:30:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26759,02/09/2023,10:39:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26760,02/09/2023,11:03:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26761,02/09/2023,11:30:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26762,02/09/2023,11:37:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26763,02/09/2023,12:00:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26764,02/09/2023,13:15:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26765,02/09/2023,13:22:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26766,02/09/2023,13:30:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26767,02/09/2023,14:00:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26768,02/09/2023,14:11:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26769,02/09/2023,14:46:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26770,02/09/2023,15:00:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26771,02/09/2023,15:00:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26772,02/09/2023,15:02:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26773,02/09/2023,15:48:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26774,02/09/2023,16:00:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26775,02/09/2023,16:04:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26776,02/09/2023,16:25:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26777,02/09/2023,16:30:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26778,02/09/2023,17:00:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26779,02/09/2023,18:00:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26780,02/09/2023,18:33:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26781,02/09/2023,18:43:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26782,02/09/2023,19:07:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26783,02/09/2023,19:10:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26784,02/09/2023,19:15:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26785,02/09/2023,19:25:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26786,02/09/2023,19:30:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26787,02/09/2023,19:53:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26788,02/09/2023,19:54:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26789,02/09/2023,20:00:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26790,02/09/2023,20:22:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26791,02/09/2023,20:30:00,2023,property,theft f/auto,62.4,43.3,53.2,0.01,Light drizzle
26792,02/09/2023,20:31:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26793,02/09/2023,20:37:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26794,02/09/2023,20:45:00,2023,violent,robbery,62.4,43.3,53.2,0.01,Light drizzle
26795,02/09/2023,20:52:00,2023,violent,robbery,62.4,43.3,53.2,0.01,Light drizzle
26796,02/09/2023,21:06:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26797,02/09/2023,21:53:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26798,02/09/2023,22:00:00,2023,property,theft/other,62.4,43.3,53.2,0.01,Light drizzle
26799,02/09/2023,22:00:00,2023,violent,robbery,62.4,43.3,53.2,0.01,Light drizzle
26800,02/09/2023,22:01:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26801,02/09/2023,23:40:00,2023,property,motor vehicle theft,62.4,43.3,53.2,0.01,Light drizzle
26802,02/10/2023,00:00:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26803,02/10/2023,00:00:00,2023,violent,robbery,56.8,47.8,52.4,0.0,Overcast
26804,02/10/2023,00:21:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26805,02/10/2023,00:46:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26806,02/10/2023,02:02:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26807,02/10/2023,02:27:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26808,02/10/2023,02:38:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26809,02/10/2023,02:56:00,2023,violent,homicide,56.8,47.8,52.4,0.0,Overcast
26810,02/10/2023,05:28:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26811,02/10/2023,05:56:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26812,02/10/2023,06:11:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26813,02/10/2023,07:00:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26814,02/10/2023,07:10:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26815,02/10/2023,07:21:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26816,02/10/2023,07:45:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26817,02/10/2023,08:00:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26818,02/10/2023,08:00:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26819,02/10/2023,09:00:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26820,02/10/2023,09:07:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26821,02/10/2023,09:08:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26822,02/10/2023,09:12:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26823,02/10/2023,09:18:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26824,02/10/2023,09:32:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26825,02/10/2023,09:40:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26826,02/10/2023,09:42:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26827,02/10/2023,10:37:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26828,02/10/2023,10:45:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26829,02/10/2023,11:00:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26830,02/10/2023,11:00:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26831,02/10/2023,11:20:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26832,02/10/2023,11:34:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26833,02/10/2023,11:54:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26834,02/10/2023,12:00:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26835,02/10/2023,12:11:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26836,02/10/2023,12:24:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26837,02/10/2023,12:32:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26838,02/10/2023,12:51:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26839,02/10/2023,13:00:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26840,02/10/2023,13:00:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26841,02/10/2023,13:20:00,2023,violent,assault w/dangerous weapon,56.8,47.8,52.4,0.0,Overcast
26842,02/10/2023,13:31:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26843,02/10/2023,13:32:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26844,02/10/2023,13:37:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26845,02/10/2023,13:38:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26846,02/10/2023,13:46:00,2023,violent,robbery,56.8,47.8,52.4,0.0,Overcast
26847,02/10/2023,14:00:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26848,02/10/2023,14:12:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26849,02/10/2023,15:00:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26850,02/10/2023,15:20:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26851,02/10/2023,15:36:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26852,02/10/2023,15:43:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26853,02/10/2023,15:44:00,2023,violent,assault w/dangerous weapon,56.8,47.8,52.4,0.0,Overcast
26854,02/10/2023,15:45:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26855,02/10/2023,16:00:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26856,02/10/2023,16:15:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26857,02/10/2023,16:16:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26858,02/10/2023,16:20:00,2023,property,theft f/auto,56.8,47.8,52.4,0.0,Overcast
26859,02/10/2023,16:27:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26860,02/10/2023,16:27:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26861,02/10/2023,16:40:00,2023,violent,robbery,56.8,47.8,52.4,0.0,Overcast
26862,02/10/2023,16:42:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26863,02/10/2023,16:54:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26864,02/10/2023,16:54:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26865,02/10/2023,16:57:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26866,02/10/2023,17:30:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26867,02/10/2023,17:40:00,2023,property,theft/other,56.8,47.8,52.4,0.0,Overcast
26868,02/10/2023,17:42:00,2023,property,motor vehicle theft,56.8,47.8,52.4,0.0,Overcast
26869,02/10/2023,17:50:00,2023,violent,homicide,56.8,47.8,52.4,0.0,Overcast
